,y,x,optimal_steps_count,converged,reached_horizon,steps_taken,discounted_rewards,extra_steps,t_min_over_t
run_16,25.0,73.0,35.0,True,False,233.0,0.09616130339314856,198.0,0.15021459227467812
run_17,36.0,95.0,46.0,True,False,458.0,0.010021186061657156,412.0,0.10043668122270742
run_18,31.0,84.0,40.0,True,False,218.0,0.11180788242357734,178.0,0.1834862385321101
run_19,37.0,62.0,12.0,True,False,242.0,0.08784500919014836,230.0,0.049586776859504134
run_20,25.0,56.0,20.0,True,False,452.0,0.010644075786444312,432.0,0.04424778761061947
run_21,47.0,79.0,23.0,True,False,219.0,0.11068980359934157,196.0,0.1050228310502283
run_22,47.0,78.0,22.0,True,False,386.0,0.020662606957299545,364.0,0.05699481865284974
run_23,31.0,64.0,20.0,True,False,216.0,0.1140780353265762,196.0,0.09259259259259259
run_24,57.0,83.0,37.0,True,False,813.0,0.00028275689750780733,776.0,0.04551045510455105
run_25,59.0,57.0,13.0,True,False,825.0,0.0002506314363243085,812.0,0.01575757575757576
run_26,61.0,53.0,19.0,True,False,837.0,0.00022215591353435139,818.0,0.022700119474313024
run_27,53.0,89.0,39.0,True,False,265.0,0.06971505404010991,226.0,0.1471698113207547
run_28,24.0,52.0,25.0,True,False,455.0,0.01032793609151113,430.0,0.054945054945054944
run_29,56.0,78.0,31.0,True,False,259.0,0.07404835256958406,228.0,0.11969111969111969
run_30,27.0,61.0,21.0,True,False,727.0,0.0006710988157139125,706.0,0.02888583218707015
run_31,70.0,43.0,38.0,True,False,494.0,0.006978886433872193,456.0,0.07692307692307693
run_32,25.0,75.0,37.0,True,False,217.0,0.11293725497331045,180.0,0.17050691244239632
run_33,71.0,56.0,26.0,True,False,636.0,0.0016748802600010646,610.0,0.040880503144654086
run_34,73.0,61.0,31.0,True,False,317.0,0.04133868785485247,286.0,0.09779179810725552
run_35,79.0,43.0,47.0,True,False,329.0,0.03664198753113651,282.0,0.14285714285714285
run_36,46.0,83.0,26.0,True,False,362.0,0.026299073226181958,336.0,0.0718232044198895
run_37,79.0,74.0,50.0,True,False,452.0,0.010644075786444312,402.0,0.11061946902654868
run_38,79.0,52.0,38.0,True,False,326.0,0.03776360434375024,288.0,0.1165644171779141
run_39,51.0,76.0,24.0,True,False,212.0,0.11875755691154309,188.0,0.11320754716981132
run_40,36.0,81.0,32.0,False,True,1000.0,4.317124741065786e-05,968.0,0.032
run_41,73.0,72.0,42.0,True,False,316.0,0.04175625035843684,274.0,0.13291139240506328
run_42,64.0,75.0,36.0,True,False,420.0,0.014681882057368109,384.0,0.08571428571428572
run_43,64.0,81.0,42.0,False,True,1000.0,4.317124741065786e-05,958.0,0.042
run_44,43.0,75.0,19.0,True,False,225.0,0.10421225282987544,206.0,0.08444444444444445
run_45,50.0,76.0,23.0,True,False,131.0,0.2680467169168741,108.0,0.17557251908396945
run_46,44.0,84.0,27.0,True,False,357.0,0.027654414711223742,330.0,0.07563025210084033
run_47,64.0,79.0,40.0,True,False,592.0,0.0026063648003981387,552.0,0.06756756756756757
run_48,32.0,81.0,36.0,False,True,1000.0,4.317124741065786e-05,964.0,0.036
run_49,73.0,85.0,55.0,True,False,167.0,0.18667127671570335,112.0,0.32934131736526945
run_50,67.0,71.0,35.0,True,False,321.0,0.03970977861200674,286.0,0.10903426791277258
run_51,69.0,70.0,36.0,True,False,212.0,0.11875755691154309,176.0,0.16981132075471697
run_52,62.0,76.0,35.0,True,False,449.0,0.010969892565533214,414.0,0.0779510022271715
run_53,65.0,64.0,26.0,True,False,404.0,0.01724322985330079,378.0,0.06435643564356436
run_54,36.0,66.0,17.0,True,False,653.0,0.0014118289149009989,636.0,0.026033690658499236
run_55,30.0,80.0,37.0,True,False,205.0,0.1274133376787588,168.0,0.18048780487804877
run_56,57.0,72.0,26.0,True,False,874.0,0.00015316519150666843,848.0,0.029748283752860413
run_57,69.0,68.0,34.0,True,False,776.0,0.0004101200557128611,742.0,0.04381443298969072
run_58,79.0,58.0,34.0,True,False,314.0,0.04260407137887648,280.0,0.10828025477707007
run_59,78.0,60.0,35.0,True,False,305.0,0.04663740229999262,270.0,0.11475409836065574
run_60,55.0,76.0,28.0,True,False,668.0,0.0012142552535847487,640.0,0.041916167664670656
run_61,21.0,50.0,30.0,True,False,636.0,0.0016748802600010646,606.0,0.04716981132075472
run_62,33.0,46.0,22.0,True,False,26.0,0.7700431458051551,4.0,0.8461538461538461
run_63,29.0,45.0,27.0,True,False,31.0,0.7323033696543975,4.0,0.8709677419354839
run_64,17.0,56.0,28.0,True,False,754.0,0.0005116072927664706,726.0,0.03713527851458886
run_65,49.0,86.0,32.0,True,False,246.0,0.08438356532646984,214.0,0.13008130081300814
run_66,56.0,44.0,23.0,False,True,1000.0,4.317124741065786e-05,977.0,0.023
run_67,29.0,55.0,17.0,True,False,501.0,0.006504778211990457,484.0,0.033932135728542916
run_68,55.0,64.0,16.0,True,False,546.0,0.004138245488532827,530.0,0.029304029304029304
run_69,31.0,44.0,26.0,False,True,1000.0,4.317124741065786e-05,974.0,0.026
run_70,58.0,65.0,20.0,True,False,24.0,0.7856781408072188,4.0,0.8333333333333334
run_71,51.0,53.0,9.0,True,False,11.0,0.8953382542587164,2.0,0.8181818181818182
run_72,58.0,63.0,18.0,True,False,20.0,0.8179069375972308,2.0,0.9
run_73,48.0,71.0,16.0,True,False,979.0,5.3315748543387546e-05,963.0,0.01634320735444331
run_74,37.0,71.0,21.0,True,False,631.0,0.001761196408077229,610.0,0.03328050713153724
run_75,20.0,48.0,33.0,False,True,1000.0,4.317124741065786e-05,967.0,0.033
run_76,26.0,64.0,25.0,True,False,945.0,7.503413748194313e-05,920.0,0.026455026455026454
run_77,61.0,62.0,20.0,True,False,22.0,0.8016305895390459,2.0,0.9090909090909091
run_78,61.0,29.0,43.0,True,False,171.0,0.17931568359471053,128.0,0.25146198830409355
run_79,44.0,26.0,31.0,True,False,979.0,5.3315748543387546e-05,948.0,0.031664964249233915
run_80,31.0,30.0,40.0,True,False,836.0,0.000224399912660961,796.0,0.04784688995215311
run_81,45.0,26.0,30.0,True,False,578.0,0.0030001466045526,548.0,0.05190311418685121
run_82,37.0,44.0,20.0,True,False,392.0,0.019453434285172516,372.0,0.05102040816326531
run_83,29.0,90.0,48.0,False,True,1000.0,4.317124741065786e-05,952.0,0.048
run_84,35.0,94.0,46.0,True,False,260.0,0.07330786904388821,214.0,0.17692307692307693
run_85,36.0,96.0,47.0,True,False,993.0,4.631783330171168e-05,946.0,0.0473313192346425
run_86,55.0,96.0,48.0,True,False,720.0,0.0007200126227424999,672.0,0.06666666666666667
run_87,58.0,84.0,39.0,True,False,431.0,0.013145250650476333,392.0,0.09048723897911833
run_88,27.0,94.0,54.0,True,False,158.0,0.2043434617462395,104.0,0.34177215189873417
run_89,59.0,88.0,44.0,False,True,1000.0,4.317124741065786e-05,956.0,0.044
run_90,57.0,85.0,39.0,True,False,249.0,0.08187728905270836,210.0,0.1566265060240964
run_91,28.0,43.0,30.0,True,False,252.0,0.07944545169055386,222.0,0.11904761904761904
run_92,23.0,76.0,40.0,True,False,842.0,0.00021126806329761292,802.0,0.047505938242280284
run_93,49.0,87.0,33.0,True,False,829.0,0.00024075555771369982,796.0,0.039806996381182146
run_94,23.0,84.0,48.0,False,True,1000.0,4.317124741065786e-05,952.0,0.048
run_95,25.0,80.0,42.0,True,False,952.0,6.993671945700824e-05,910.0,0.04411764705882353
run_96,57.0,72.0,26.0,True,False,888.0,0.00013306161878337688,862.0,0.02927927927927928
run_97,52.0,80.0,29.0,True,False,571.0,0.0032188157314179885,542.0,0.050788091068301226
run_98,50.0,87.0,34.0,True,False,264.0,0.07041924650516153,230.0,0.12878787878787878
run_99,58.0,49.0,20.0,True,False,198.0,0.136700004956598,178.0,0.10101010101010101
run_100,24.0,83.0,46.0,True,False,590.0,0.002659284563205937,544.0,0.07796610169491526
run_101,64.0,68.0,29.0,True,False,467.0,0.009154526307566474,438.0,0.06209850107066381
run_102,47.0,86.0,30.0,True,False,442.0,0.011769445769190735,412.0,0.06787330316742081
run_103,67.0,80.0,44.0,True,False,896.0,0.00012278190276435148,852.0,0.049107142857142856
run_104,65.0,54.0,22.0,True,False,482.0,0.00787342683360601,460.0,0.04564315352697095
run_105,66.0,82.0,45.0,False,True,1000.0,4.317124741065786e-05,955.0,0.045
run_106,45.0,77.0,19.0,True,False,539.0,0.004439866258117536,520.0,0.03525046382189239
run_107,54.0,74.0,25.0,True,False,557.0,0.0037051294913969897,532.0,0.04488330341113106
run_108,63.0,56.0,18.0,True,False,262.0,0.07184904244991483,244.0,0.06870229007633588
run_109,62.0,66.0,25.0,True,False,501.0,0.006504778211990457,476.0,0.0499001996007984
run_110,57.0,85.0,39.0,True,False,505.0,0.006248463996372967,466.0,0.07722772277227723
run_111,65.0,75.0,37.0,True,False,493.0,0.007049380236234538,456.0,0.07505070993914807
run_112,53.0,84.0,34.0,True,False,420.0,0.014681882057368109,386.0,0.08095238095238096
run_113,39.0,43.0,19.0,False,True,1000.0,4.317124741065786e-05,981.0,0.019
run_114,71.0,60.0,28.0,True,False,150.0,0.22145178723886091,122.0,0.18666666666666668
run_115,78.0,68.0,43.0,False,True,1000.0,4.317124741065786e-05,957.0,0.043
run_116,74.0,49.0,36.0,True,False,136.0,0.2549097606963093,100.0,0.2647058823529412
run_117,73.0,57.0,27.0,True,False,141.0,0.2424166460445802,114.0,0.19148936170212766
